,date,place.name,place.country,periods.tempF,periods.feelslikeF,periods.humidity,Meter,kWh,day,month,year,month_date,season,hypo_temp,hypo_usage
553,2022-07-08,new york,us,77.9,77.9,67,Meter #98271584,56.54,8,7,2022,708.0,summer,77.9,64.38427398481107
554,2022-07-09,new york,us,80.65,81.46,51,Meter #98271584,55.45,9,7,2022,709.0,summer,80.65,64.04228064932987
555,2022-07-10,new york,us,78.62,78.62,41,Meter #98271584,74.84,10,7,2022,710.0,summer,78.62,64.29473391152146
556,2022-07-11,new york,us,78.28,78.28,48,Meter #98271584,51.72,11,7,2022,711.0,summer,78.28,64.33701672390822
557,2022-07-12,new york,us,82.35,84.72,59,Meter #98271584,60.39,12,7,2022,712.0,summer,82.35,63.83086658739604
558,2022-07-13,new york,us,86.22,86.22,35,Meter #98271584,62.49,13,7,2022,713.0,summer,86.22,63.3495886934643
559,2022-07-14,new york,us,82.69,84.57,56,Meter #98271584,55.45,14,7,2022,714.0,summer,82.69,63.78858377500927
560,2022-07-15,new york,us,82.26,82.26,39,Meter #98271584,51.09,15,7,2022,715.0,summer,82.26,63.842059096557236
561,2022-07-16,new york,us,82.74,85.75,61,Meter #98271584,52.29,16,7,2022,716.0,summer,82.74,63.782365714364154
562,2022-07-17,new york,us,80.19,82.73,66,Meter #98271584,51.91,17,7,2022,717.0,summer,80.19,64.09948680726491
563,2022-07-18,new york,us,81.79,87.69,78,Meter #98271584,54.39,18,7,2022,718.0,summer,81.79,63.9005088666213
564,2022-07-19,new york,us,86.27,86.93,45,Meter #98271584,59.34,19,7,2022,719.0,summer,86.27,63.34337063281919
565,2022-07-20,new york,us,90.28,94.21,48,Meter #98271584,61.26,20,7,2022,720.0,summer,90.28,62.84468216908114
566,2022-07-21,new york,us,90.57,100.46,59,Meter #98271584,56.95,21,7,2022,721.0,summer,90.57,62.808617417339484
567,2022-07-22,new york,us,91.56,91.56,33,Meter #98271584,57.32,22,7,2022,722.0,summer,91.56,62.68549981656625
568,2022-07-23,new york,us,91.81,92.75,38,Meter #98271584,59.99,23,7,2022,723.0,summer,91.81,62.65440951334068
569,2022-07-24,new york,us,91.24,91.24,36,Meter #98271584,66.48,24,7,2022,724.0,summer,91.24,62.72529540469497
570,2022-07-25,new york,us,86.4,92.76,62,Meter #98271584,71.12,25,7,2022,725.0,summer,86.4,63.327203675141895
571,2022-07-26,new york,us,78.33,78.33,46,Meter #98271584,59.6,26,7,2022,726.0,summer,78.33,64.33079866326311
572,2022-07-27,new york,us,79.77,79.77,50,Meter #98271584,61.12,27,7,2022,727.0,summer,79.77,64.15171851668386
573,2022-07-28,new york,us,81.95,87.3,74,Meter #98271584,54.48,28,7,2022,728.0,summer,81.95,63.88061107255694
574,2022-07-29,new york,us,83.23,85.44,56,Meter #98271584,56.93,29,7,2022,729.0,summer,83.23,63.72142872004205
575,2022-07-30,new york,us,83.89,83.89,38,Meter #98271584,62.0,30,7,2022,730.0,summer,83.89,63.63935031952656
576,2022-07-31,new york,us,79.99,79.99,53,Meter #98271584,100.68,31,7,2022,731.0,summer,79.99,64.12435904984537
577,2022-08-01,new york,us,70.03,70.03,90,Meter #98271584,48.94,1,8,2022,801.0,summer,70.03,65.36299673035185
578,2022-08-02,new york,us,84.96,88.8,59,Meter #98271584,68.95,2,8,2022,802.0,summer,84.96,63.50628382172115
579,2022-08-03,new york,us,84.56,85.45,48,Meter #98271584,68.61,3,8,2022,803.0,summer,84.56,63.55602830688205
580,2022-08-04,new york,us,88.63,93.09,52,Meter #98271584,67.16,4,8,2022,804.0,summer,88.63,63.049878170369865
581,2022-08-05,new york,us,80.91,84.01,67,Meter #98271584,63.66,5,8,2022,805.0,summer,80.91,64.00994673397528
582,2022-08-06,new york,us,84.61,89.99,65,Meter #98271584,61.86,6,8,2022,806.0,summer,84.61,63.54981024623694
583,2022-08-07,new york,us,86.7,93.95,64,Meter #98271584,63.26,7,8,2022,807.0,summer,86.7,63.289895311271216
584,2022-08-08,new york,us,87.84,95.55,62,Meter #98271584,74.81,8,8,2022,808.0,summer,87.84,63.14812352856264
585,2022-08-09,new york,us,92.16,99.55,51,Meter #98271584,70.92,9,8,2022,809.0,summer,92.16,62.61088308882489
586,2022-08-10,new york,us,83.86,84.84,49,Meter #98271584,66.97,10,8,2022,810.0,summer,83.86,63.64308115591363
587,2022-08-11,new york,us,81.32,82.67,55,Meter #98271584,69.99,11,8,2022,811.0,summer,81.32,63.95895863668536
588,2022-08-12,new york,us,80.38,80.38,37,Meter #98271584,74.79,12,8,2022,812.0,summer,80.38,64.07585817681348
589,2022-08-13,new york,us,75.25,75.25,43,Meter #98271584,96.17,13,8,2022,813.0,summer,75.25,64.71383119900206
590,2022-08-14,new york,us,78.51,78.51,38,Meter #98271584,85.26,14,8,2022,814.0,summer,78.51,64.3084136449407
591,2022-08-15,new york,us,76.93,76.93,50,Meter #98271584,73.72,15,8,2022,815.0,summer,76.93,64.50490436132627
592,2022-08-16,new york,us,78.58,78.58,46,Meter #98271584,61.74,16,8,2022,816.0,summer,78.58,64.29970836003754
593,2022-08-17,new york,us,75.07,75.07,49,Meter #98271584,58.78,17,8,2022,817.0,summer,75.07,64.73621621732447
594,2022-08-18,new york,us,81.93,81.93,39,Meter #98271584,71.0,18,8,2022,818.0,summer,81.93,63.883098296814985
595,2022-08-19,new york,us,84.76,84.76,39,Meter #98271584,60.74,19,8,2022,819.0,summer,84.76,63.5311560643016
596,2022-08-20,new york,us,83.75,86.03,56,Meter #98271584,58.59,20,8,2022,820.0,summer,83.75,63.65676088933287
597,2022-08-21,new york,us,80.62,82.87,62,Meter #98271584,66.35,21,8,2022,821.0,summer,80.62,64.04601148571695
598,2022-08-22,new york,us,74.16,74.16,92,Meter #98271584,59.95,22,8,2022,822.0,summer,74.16,64.84938492106552
599,2022-08-23,new york,us,79.68,79.68,69,Meter #98271584,74.54,23,8,2022,823.0,summer,79.68,64.16291102584506
600,2022-08-24,new york,us,84.03,85.04,49,Meter #98271584,69.09,24,8,2022,824.0,summer,84.03,63.62193974972024
601,2022-08-25,new york,us,86.05,86.05,39,Meter #98271584,65.5,25,8,2022,825.0,summer,86.05,63.370730099657685
602,2022-08-26,new york,us,83.86,88.1,63,Meter #98271584,53.93,26,8,2022,826.0,summer,83.86,63.64308115591363
603,2022-08-27,new york,us,84.7,85.91,49,Meter #98271584,49.92,27,8,2022,827.0,summer,84.7,63.53861773707573
604,2022-08-28,new york,us,78.94,78.94,68,Meter #98271584,51.98,28,8,2022,828.0,summer,78.94,64.25493832339274
605,2022-08-30,new york,us,82.81,87.01,66,Meter #98271584,72.81,30,8,2022,830.0,summer,82.81,63.773660429460996
606,2022-08-31,new york,us,78.55,78.55,56,Meter #98271584,63.12,31,8,2022,831.0,summer,78.55,64.30343919642462
607,2022-09-01,new york,us,79.2,79.2,39,Meter #98271584,58.53,1,9,2022,901.0,summer,79.2,64.22260440803815
608,2022-09-02,new york,us,73.27,73.27,52,Meter #98271584,45.2,2,9,2022,902.0,summer,73.27,64.96006640054853
609,2022-09-03,new york,us,76.21,76.21,59,Meter #98271584,39.23,3,9,2022,903.0,summer,76.21,64.5944444346159
610,2022-09-04,new york,us,80.31,82.48,62,Meter #98271584,49.12,4,9,2022,904.0,summer,80.31,64.08456346171664
611,2022-09-05,new york,us,79.61,79.61,74,Meter #98271584,61.23,5,9,2022,905.0,summer,79.61,64.17161631074822
612,2022-09-06,new york,us,71.46,71.46,93,Meter #98271584,49.36,6,9,2022,906.0,summer,71.46,65.18516019590162
613,2022-09-07,new york,us,69.57,69.57,77,Meter #98271584,68.18,7,9,2022,907.0,summer,69.57,65.42020288828688
614,2022-09-08,new york,us,73.89,73.89,58,Meter #98271584,64.03,8,9,2022,908.0,summer,73.89,64.88296244854914
615,2022-09-09,new york,us,74.77,74.77,45,Meter #98271584,67.37,9,9,2022,909.0,summer,74.77,64.77352458119515
616,2022-09-10,new york,us,77.0,77.0,42,Meter #98271584,94.73,10,9,2022,910.0,summer,77.0,64.49619907642311
617,2022-09-11,new york,us,73.09,73.09,74,Meter #98271584,77.41,11,9,2022,911.0,summer,73.09,64.98245141887094
618,2022-09-12,new york,us,73.74,73.74,79,Meter #98271584,89.51,12,9,2022,912.0,summer,73.74,64.90161663048447
619,2022-09-13,new york,us,77.76,77.76,78,Meter #98271584,78.56,13,9,2022,913.0,summer,77.76,64.40168455461739
620,2022-09-14,new york,us,72.39,72.39,54,Meter #98271584,101.58,14,9,2022,914.0,summer,72.39,65.06950426790252
621,2022-09-15,new york,us,67.78,67.78,48,Meter #98271584,128.6,15,9,2022,915.0,summer,67.78,65.64280945938192
622,2022-09-16,new york,us,67.26,67.26,39,Meter #98271584,77.02,16,9,2022,916.0,summer,67.26,65.70747729009109
623,2022-09-17,new york,us,70.48,70.48,54,Meter #98271584,69.59,17,9,2022,917.0,summer,70.48,65.30703418454583
624,2022-09-18,new york,us,76.08,76.08,61,Meter #98271584,70.95,18,9,2022,918.0,summer,76.08,64.6106113922932
625,2022-09-19,new york,us,80.35,81.56,54,Meter #98271584,82.88,19,9,2022,919.0,summer,80.35,64.07958901320055
626,2022-09-20,new york,us,73.72,73.72,57,Meter #98271584,71.72,20,9,2022,920.0,summer,73.72,64.90410385474252
627,2022-09-21,new york,us,71.67,71.67,59,Meter #98271584,81.4,21,9,2022,921.0,fall,71.67,51.997432264180425
628,2022-09-22,new york,us,72.84,72.84,82,Meter #98271584,49.82,22,9,2022,922.0,fall,72.84,51.56724652873209
629,2022-09-23,new york,us,57.63,57.63,45,Meter #98271584,39.9,23,9,2022,923.0,fall,57.63,57.159661089560394
630,2022-09-24,new york,us,61.41,61.41,43,Meter #98271584,41.9,24,9,2022,924.0,fall,61.41,55.7698302519581
631,2022-09-25,new york,us,67.73,67.73,63,Meter #98271584,38.82,25,9,2022,925.0,fall,67.73,53.44609192030557
632,2022-09-26,new york,us,68.63,68.63,58,Meter #98271584,45.73,26,9,2022,926.0,fall,68.63,53.11517981611455
633,2022-09-27,new york,us,65.7,65.7,49,Meter #98271584,44.26,27,9,2022,927.0,fall,65.7,54.192482555314214
634,2022-09-28,new york,us,63.86,63.86,55,Meter #98271584,52.58,28,9,2022,928.0,fall,63.86,54.869013968326975
635,2022-09-29,new york,us,61.63,61.63,55,Meter #98271584,55.79,29,9,2022,929.0,fall,61.63,55.68894062648918
636,2022-09-30,new york,us,58.89,58.89,60,Meter #98271584,51.95,30,9,2022,930.0,fall,58.89,56.69638414369296
637,2022-10-01,new york,us,55.08,55.08,94,Meter #98271584,58.63,1,10,2022,1001.0,fall,55.08,58.0972453847683
638,2022-10-02,new york,us,56.44,56.44,84,Meter #98271584,53.48,2,10,2022,1002.0,fall,56.44,57.59720042732408
639,2022-10-03,new york,us,52.79,52.79,58,Meter #98271584,57.32,3,10,2022,1003.0,fall,52.79,58.93923284987657
640,2022-10-04,new york,us,52.72,52.72,88,Meter #98271584,63.91,4,10,2022,1004.0,fall,52.72,58.964970457980314
641,2022-10-05,new york,us,57.43,57.43,89,Meter #98271584,59.64,5,10,2022,1005.0,fall,57.43,57.23319711271395
642,2022-10-06,new york,us,65.1,65.1,52,Meter #98271584,52.02,6,10,2022,1006.0,fall,65.1,54.413090624774895
643,2022-10-07,new york,us,69.78,69.78,53,Meter #98271584,43.4,7,10,2022,1007.0,fall,69.78,52.69234768298158
644,2022-10-08,new york,us,55.2,55.2,51,Meter #98271584,57.5,8,10,2022,1008.0,fall,55.2,58.053123770876155
645,2022-10-09,new york,us,56.61,56.61,47,Meter #98271584,53.49,9,10,2022,1009.0,fall,56.61,57.534694807643554
646,2022-10-10,new york,us,60.51,60.51,48,Meter #98271584,53.92,10,10,2022,1010.0,fall,60.51,56.10074235614912
647,2022-10-11,new york,us,62.53,62.53,54,Meter #98271584,57.4,11,10,2022,1011.0,fall,62.53,55.358028522298156
648,2022-10-12,new york,us,65.3,65.3,50,Meter #98271584,55.3,12,10,2022,1012.0,fall,65.3,54.33955460162134
649,2022-10-13,new york,us,70.02,70.02,71,Meter #98271584,50.68,13,10,2022,1013.0,fall,70.02,52.6041044551973
650,2022-10-14,new york,us,58.93,58.93,71,Meter #98271584,73.75,14,10,2022,1014.0,fall,58.93,56.68167693906225
651,2022-10-15,new york,us,64.4,64.4,54,Meter #98271584,76.49,15,10,2022,1015.0,fall,64.4,54.67046670581236
652,2022-10-16,new york,us,59.32,59.32,60,Meter #98271584,57.62,16,10,2022,1016.0,fall,59.32,56.53828169391281
653,2022-10-17,new york,us,63.37,63.37,71,Meter #98271584,60.8,17,10,2022,1017.0,fall,63.37,55.0491772250532
654,2022-10-18,new york,us,51.35,51.35,48,Meter #98271584,58.3,18,10,2022,1018.0,fall,51.35,59.468692216582205
655,2022-10-19,new york,us,50.72,50.72,45,Meter #98271584,64.71,19,10,2022,1019.0,fall,50.72,59.70033068951592
656,2022-10-20,new york,us,54.23,54.23,41,Meter #98271584,61.44,20,10,2022,1020.0,fall,54.23,58.40977348317093
657,2022-10-21,new york,us,57.99,57.99,46,Meter #98271584,62.58,21,10,2022,1021.0,fall,57.99,57.02729624788398
658,2022-10-22,new york,us,61.5,61.5,48,Meter #98271584,57.45,22,10,2022,1022.0,fall,61.5,55.736739041538996
659,2022-10-23,new york,us,59.97,59.97,61,Meter #98271584,58.84,23,10,2022,1023.0,fall,59.97,56.299289618663735
660,2022-10-24,new york,us,57.16,57.16,92,Meter #98271584,56.83,24,10,2022,1024.0,fall,57.16,57.332470743971264
661,2022-10-25,new york,us,67.96,67.96,96,Meter #98271584,48.83,25,10,2022,1025.0,fall,67.96,53.36152549367898
662,2022-10-26,new york,us,66.56,66.56,90,Meter #98271584,49.12,26,10,2022,1026.0,fall,66.56,53.8762776557539
663,2022-10-27,new york,us,60.71,60.71,50,Meter #98271584,54.0,27,10,2022,1027.0,fall,60.71,56.02720633299556
664,2022-10-28,new york,us,51.82,51.82,51,Meter #98271584,65.18,28,10,2022,1028.0,fall,51.82,59.295882562171336
665,2022-10-29,new york,us,53.2,53.2,54,Meter #98271584,64.46,29,10,2022,1029.0,fall,53.2,58.788484002411764
666,2022-10-30,new york,us,57.07,57.07,48,Meter #98271584,67.76,30,10,2022,1030.0,fall,57.07,57.365561954390365
667,2022-10-31,new york,us,60.42,60.42,68,Meter #98271584,59.64,31,10,2022,1031.0,fall,60.42,56.13383356656822
668,2022-11-01,new york,us,63.61,63.61,85,Meter #98271584,52.67,1,11,2022,1101.0,fall,63.61,54.960933997268924
669,2022-11-02,new york,us,63.9,63.9,53,Meter #98271584,45.04,2,11,2022,1102.0,fall,63.9,54.854306763696265
670,2022-11-03,new york,us,63.54,63.54,61,Meter #98271584,48.03,3,11,2022,1103.0,fall,63.54,54.98667160537268
671,2022-11-04,new york,us,63.07,63.07,79,Meter #98271584,48.14,4,11,2022,1104.0,fall,63.07,55.15948125978354
672,2022-11-05,new york,us,72.46,72.46,68,Meter #98271584,46.09,5,11,2022,1105.0,fall,72.46,51.70696497272386
673,2022-11-06,new york,us,74.34,74.34,66,Meter #98271584,34.18,6,11,2022,1106.0,fall,74.34,51.01572635508039
674,2022-11-07,new york,us,75.51,75.51,44,Meter #98271584,36.44,7,11,2022,1107.0,fall,75.51,50.585540619632056
675,2022-11-08,new york,us,54.45,54.45,33,Meter #98271584,46.13,8,11,2022,1108.0,fall,54.45,58.32888385770201
676,2022-11-09,new york,us,51.24,51.24,41,Meter #98271584,52.35,9,11,2022,1109.0,fall,51.24,59.50913702931666
677,2022-11-10,new york,us,60.48,60.48,58,Meter #98271584,49.78,10,11,2022,1110.0,fall,60.48,56.111772759622156
678,2022-11-11,new york,us,67.1,67.1,85,Meter #98271584,48.42,11,11,2022,1111.0,fall,67.1,53.67773039323929
679,2022-11-12,new york,us,67.62,67.62,54,Meter #98271584,34.48,12,11,2022,1112.0,fall,67.62,53.486536733040026
680,2022-11-13,new york,us,51.06,51.06,54,Meter #98271584,46.51,13,11,2022,1113.0,fall,51.06,59.575319450154865
681,2022-11-14,new york,us,43.07,43.07,45,Meter #98271584,46.21,14,11,2022,1114.0,fall,43.07,62.513083575139625
682,2022-11-15,new york,us,43.88,43.88,51,Meter #98271584,51.51,15,11,2022,1115.0,fall,43.88,62.215262681367705
683,2022-11-16,new york,us,47.86,45.92,67,Meter #98271584,54.31,16,11,2022,1116.0,fall,47.86,60.75189582061184
684,2022-11-17,new york,us,43.88,41.05,46,Meter #98271584,53.53,17,11,2022,1117.0,fall,43.88,62.215262681367705
685,2022-11-18,new york,us,40.87,36.66,39,Meter #98271584,55.84,18,11,2022,1118.0,fall,40.87,63.32197982982879
686,2022-11-19,new york,us,36.81,32.74,40,Meter #98271584,61.21,19,11,2022,1119.0,fall,36.81,64.81476109984608
687,2022-11-20,new york,us,34.93,30.03,28,Meter #98271584,64.4,20,11,2022,1120.0,fall,34.93,65.50599971748954
688,2022-11-21,new york,us,37.65,34.88,38,Meter #98271584,70.98,21,11,2022,1121.0,fall,37.65,64.50590980260112
689,2022-11-22,new york,us,48.67,48.67,37,Meter #98271584,56.92,22,11,2022,1122.0,fall,48.67,60.45407492683992
690,2022-11-23,new york,us,52.47,52.47,35,Meter #98271584,54.36,23,11,2022,1123.0,fall,52.47,59.05689048692226
691,2022-11-24,new york,us,50.94,50.94,53,Meter #98271584,54.79,24,11,2022,1124.0,fall,50.94,59.61944106404701
692,2022-11-25,new york,us,49.78,47.63,84,Meter #98271584,46.69,25,11,2022,1125.0,fall,49.78,60.04594999833766
693,2022-11-26,new york,us,50.57,50.57,40,Meter #98271584,49.78,26,11,2022,1126.0,fall,50.57,59.7554827068811
694,2022-11-27,new york,us,53.33,53.33,60,Meter #98271584,53.45,27,11,2022,1127.0,fall,53.33,58.74068558736195
695,2022-11-28,new york,us,52.18,52.18,51,Meter #98271584,55.4,28,11,2022,1128.0,fall,52.18,59.16351772049492
696,2022-11-29,new york,us,43.41,43.41,55,Meter #98271584,58.46,29,11,2022,1129.0,fall,43.41,62.388072335778574
697,2022-11-30,new york,us,56.23,56.23,87,Meter #98271584,63.99,30,11,2022,1130.0,fall,56.23,57.67441325163532
698,2022-12-01,new york,us,40.48,37.06,39,Meter #98271584,72.02,1,12,2022,1201.0,fall,40.48,63.46537507497824
699,2022-12-02,new york,us,39.97,37.31,49,Meter #98271584,76.15,2,12,2022,1202.0,fall,39.97,63.65289193401982
700,2022-12-03,new york,us,55.99,55.99,91,Meter #98271584,61.02,3,12,2022,1203.0,fall,55.99,57.76265647941959
701,2022-12-04,new york,us,43.77,43.77,39,Meter #98271584,70.46,4,12,2022,1204.0,fall,43.77,62.255707494102154
702,2022-12-05,new york,us,44.8,42.58,33,Meter #98271584,67.7,5,12,2022,1205.0,fall,44.8,61.87699697486132
703,2022-12-06,new york,us,58.71,58.71,77,Meter #98271584,61.68,6,12,2022,1206.0,fall,58.71,56.76256656453117
704,2022-12-07,new york,us,58.19,58.19,94,Meter #98271584,60.74,7,12,2022,1207.0,fall,58.19,56.95376022473042
705,2022-12-08,new york,us,53.29,53.29,49,Meter #98271584,51.81,8,12,2022,1208.0,fall,53.29,58.75539279199266
706,2022-12-09,new york,us,41.45,39.88,48,Meter #98271584,65.21,9,12,2022,1209.0,fall,41.45,63.108725362683465
707,2022-12-10,new york,us,37.24,37.24,59,Meter #98271584,69.41,10,12,2022,1210.0,fall,37.24,64.65665865006592
708,2022-12-11,new york,us,40.24,40.24,74,Meter #98271584,68.05,11,12,2022,1211.0,fall,40.24,63.55361830276251
709,2022-12-12,new york,us,37.04,37.04,73,Meter #98271584,92.52,12,12,2022,1212.0,fall,37.04,64.73019467321949
710,2022-12-13,new york,us,33.51,33.51,51,Meter #98271584,87.19,13,12,2022,1213.0,fall,33.51,66.02810548187983
711,2022-12-14,new york,us,36.7,36.7,38,Meter #98271584,90.6,14,12,2022,1214.0,fall,36.7,64.85520591258053
712,2022-12-15,new york,us,39.65,39.65,73,Meter #98271584,84.13,15,12,2022,1215.0,fall,39.65,63.770549571065516
713,2022-12-16,new york,us,44.89,42.69,91,Meter #98271584,71.98,16,12,2022,1216.0,fall,44.89,61.84390576444222
714,2022-12-17,new york,us,43.66,42.08,53,Meter #98271584,83.17,17,12,2022,1217.0,fall,43.66,62.29615230683662
715,2022-12-18,new york,us,37.98,34.94,47,Meter #98271584,86.92,18,12,2022,1218.0,fall,37.98,64.38457536439775
716,2022-12-19,new york,us,36.77,33.25,46,Meter #98271584,96.41,19,12,2022,1219.0,fall,36.77,64.82946830447679
717,2022-12-20,new york,us,36.54,34.31,47,Meter #98271584,92.64,20,12,2022,1220.0,fall,36.54,64.91403473110338
718,2022-12-21,new york,us,35.87,35.87,57,Meter #98271584,90.87,21,12,2022,1221.0,winter,35.87,76.9043980060444
719,2022-12-22,new york,us,42.22,40.76,81,Meter #98271584,82.65,22,12,2022,1222.0,winter,42.22,70.16539157390147
720,2022-12-23,new york,us,48.76,47.18,84,Meter #98271584,92.1,23,12,2022,1223.0,winter,48.76,63.224745579221995
721,2022-12-24,new york,us,11.48,0.34,45,Meter #98271584,132.93,24,12,2022,1224.0,winter,11.48,102.78855027060598
722,2022-12-25,new york,us,24.66,17.29,48,Meter #98271584,124.61,25,12,2022,1225.0,winter,24.66,88.80113219570146
723,2022-12-26,new york,us,25.95,25.95,46,Meter #98271584,113.46,26,12,2022,1226.0,winter,25.95,87.43210569216376
724,2022-12-27,new york,us,32.56,29.8,46,Meter #98271584,89.22,27,12,2022,1227.0,winter,32.56,80.41717143760238
725,2022-12-28,new york,us,40.87,38.02,50,Meter #98271584,78.53,28,12,2022,1228.0,winter,40.87,71.59809372876651
726,2022-12-29,new york,us,44.24,43.05,52,Meter #98271584,82.19,29,12,2022,1229.0,winter,44.24,68.02164464588121
727,2022-12-30,new york,us,51.44,51.44,52,Meter #98271584,63.33,30,12,2022,1230.0,winter,51.44,60.38056648660104
728,2022-12-31,new york,us,52.59,52.59,90,Meter #98271584,51.56,31,12,2022,1231.0,winter,52.59,59.160116502827115
